country_id,island_id,prefecture_id,prefecture_name,commune_id,commune_name,year,population
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2017,13779
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2018,14125
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2019,14484
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2020,14855
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2021,15241
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2022,15634
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2023,16035
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2024,16445
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2025,16863
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2026,17288
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2027,17721
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2028,18156
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2029,18598
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2030,19107
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2031,19562
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2032,20018
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2033,20478
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2034,20971
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2035,21452
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2036,21933
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2037,22452
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2038,22972
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2039,23494
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2040,23970
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2041,24465
KM,KM1,KM11,Domoni,KM111,Bambao Mtsanga,2042,24964
KM,KM1,KM11,Domoni,KM112,Domoni,2017,15622
KM,KM1,KM11,Domoni,KM112,Domoni,2018,16020
KM,KM1,KM11,Domoni,KM112,Domoni,2019,16431
KM,KM1,KM11,Domoni,KM112,Domoni,2020,16857
KM,KM1,KM11,Domoni,KM112,Domoni,2021,17297
KM,KM1,KM11,Domoni,KM112,Domoni,2022,17749
KM,KM1,KM11,Domoni,KM112,Domoni,2023,18208
KM,KM1,KM11,Domoni,KM112,Domoni,2024,18676
KM,KM1,KM11,Domoni,KM112,Domoni,2025,19154
KM,KM1,KM11,Domoni,KM112,Domoni,2026,19640
KM,KM1,KM11,Domoni,KM112,Domoni,2027,20132
KM,KM1,KM11,Domoni,KM112,Domoni,2028,20630
KM,KM1,KM11,Domoni,KM112,Domoni,2029,21132
KM,KM1,KM11,Domoni,KM112,Domoni,2030,21887
KM,KM1,KM11,Domoni,KM112,Domoni,2031,22411
KM,KM1,KM11,Domoni,KM112,Domoni,2032,22937
KM,KM1,KM11,Domoni,KM112,Domoni,2033,23463
KM,KM1,KM11,Domoni,KM112,Domoni,2034,24020
KM,KM1,KM11,Domoni,KM112,Domoni,2035,24563
KM,KM1,KM11,Domoni,KM112,Domoni,2036,25154
KM,KM1,KM11,Domoni,KM112,Domoni,2037,25632
KM,KM1,KM11,Domoni,KM112,Domoni,2038,26257
KM,KM1,KM11,Domoni,KM112,Domoni,2039,26781
KM,KM1,KM11,Domoni,KM112,Domoni,2040,27354
KM,KM1,KM11,Domoni,KM112,Domoni,2041,27916
KM,KM1,KM11,Domoni,KM112,Domoni,2042,28482
KM,KM1,KM11,Domoni,KM113,Jimlimé,2017,11480
KM,KM1,KM11,Domoni,KM113,Jimlimé,2018,11769
KM,KM1,KM11,Domoni,KM113,Jimlimé,2019,12067
KM,KM1,KM11,Domoni,KM113,Jimlimé,2020,12376
KM,KM1,KM11,Domoni,KM113,Jimlimé,2021,12698
KM,KM1,KM11,Domoni,KM113,Jimlimé,2022,13026
KM,KM1,KM11,Domoni,KM113,Jimlimé,2023,13360
KM,KM1,KM11,Domoni,KM113,Jimlimé,2024,13702
KM,KM1,KM11,Domoni,KM113,Jimlimé,2025,14050
KM,KM1,KM11,Domoni,KM113,Jimlimé,2026,14404
KM,KM1,KM11,Domoni,KM113,Jimlimé,2027,14763
KM,KM1,KM11,Domoni,KM113,Jimlimé,2028,15126
KM,KM1,KM11,Domoni,KM113,Jimlimé,2029,15495
KM,KM1,KM11,Domoni,KM113,Jimlimé,2030,15941
KM,KM1,KM11,Domoni,KM113,Jimlimé,2031,16322
KM,KM1,KM11,Domoni,KM113,Jimlimé,2032,16703
KM,KM1,KM11,Domoni,KM113,Jimlimé,2033,17086
KM,KM1,KM11,Domoni,KM113,Jimlimé,2034,17503
KM,KM1,KM11,Domoni,KM113,Jimlimé,2035,17866
KM,KM1,KM11,Domoni,KM113,Jimlimé,2036,18306
KM,KM1,KM11,Domoni,KM113,Jimlimé,2037,18747
KM,KM1,KM11,Domoni,KM113,Jimlimé,2038,19189
KM,KM1,KM11,Domoni,KM113,Jimlimé,2039,19581
KM,KM1,KM11,Domoni,KM113,Jimlimé,2040,19975
KM,KM1,KM11,Domoni,KM113,Jimlimé,2041,20388
KM,KM1,KM11,Domoni,KM113,Jimlimé,2042,20803
KM,KM1,KM11,Domoni,KM114,Koni,2017,18883
KM,KM1,KM11,Domoni,KM114,Koni,2018,19360
KM,KM1,KM11,Domoni,KM114,Koni,2019,19854
KM,KM1,KM11,Domoni,KM114,Koni,2020,20368
KM,KM1,KM11,Domoni,KM114,Koni,2021,20897
KM,KM1,KM11,Domoni,KM114,Koni,2022,21441
KM,KM1,KM11,Domoni,KM114,Koni,2023,21994
KM,KM1,KM11,Domoni,KM114,Koni,2024,22557
KM,KM1,KM11,Domoni,KM114,Koni,2025,23133
KM,KM1,KM11,Domoni,KM114,Koni,2026,23718
KM,KM1,KM11,Domoni,KM114,Koni,2027,24312
KM,KM1,KM11,Domoni,KM114,Koni,2028,24911
KM,KM1,KM11,Domoni,KM114,Koni,2029,25517
KM,KM1,KM11,Domoni,KM114,Koni,2030,26421
KM,KM1,KM11,Domoni,KM114,Koni,2031,27051
KM,KM1,KM11,Domoni,KM114,Koni,2032,27685
KM,KM1,KM11,Domoni,KM114,Koni,2033,28321
KM,KM1,KM11,Domoni,KM114,Koni,2034,29016
KM,KM1,KM11,Domoni,KM114,Koni,2035,29642
KM,KM1,KM11,Domoni,KM114,Koni,2036,30294
KM,KM1,KM11,Domoni,KM114,Koni,2037,30983
KM,KM1,KM11,Domoni,KM114,Koni,2038,31619
KM,KM1,KM11,Domoni,KM114,Koni,2039,32305
KM,KM1,KM11,Domoni,KM114,Koni,2040,32841
KM,KM1,KM11,Domoni,KM114,Koni,2041,33518
KM,KM1,KM11,Domoni,KM114,Koni,2042,34201
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2017,10140
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2018,10394
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2019,10659
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2020,10933
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2021,11216
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2022,11506
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2023,11801
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2024,12102
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2025,12411
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2026,12723
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2027,13040
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2028,13362
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2029,13687
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2030,14083
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2031,14418
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2032,14755
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2033,15095
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2034,15436
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2035,15782
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2036,16126
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2037,16522
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2038,16867
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2039,17214
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2040,17562
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2041,17926
KM,KM1,KM11,Domoni,KM115,Ngandzalé,2042,18294
KM,KM1,KM12,Mrémani,KM121,Adda,2017,21482
KM,KM1,KM12,Mrémani,KM121,Adda,2018,22021
KM,KM1,KM12,Mrémani,KM121,Adda,2019,22581
KM,KM1,KM12,Mrémani,KM121,Adda,2020,23161
KM,KM1,KM12,Mrémani,KM121,Adda,2021,23759
KM,KM1,KM12,Mrémani,KM121,Adda,2022,24376
KM,KM1,KM12,Mrémani,KM121,Adda,2023,25001
KM,KM1,KM12,Mrémani,KM121,Adda,2024,25638
KM,KM1,KM12,Mrémani,KM121,Adda,2025,26292
KM,KM1,KM12,Mrémani,KM121,Adda,2026,26954
KM,KM1,KM12,Mrémani,KM121,Adda,2027,27627
KM,KM1,KM12,Mrémani,KM121,Adda,2028,28305
KM,KM1,KM12,Mrémani,KM121,Adda,2029,28995
KM,KM1,KM12,Mrémani,KM121,Adda,2030,29831
KM,KM1,KM12,Mrémani,KM121,Adda,2031,30541
KM,KM1,KM12,Mrémani,KM121,Adda,2032,31255
KM,KM1,KM12,Mrémani,KM121,Adda,2033,31973
KM,KM1,KM12,Mrémani,KM121,Adda,2034,32726
KM,KM1,KM12,Mrémani,KM121,Adda,2035,33469
KM,KM1,KM12,Mrémani,KM121,Adda,2036,34261
KM,KM1,KM12,Mrémani,KM121,Adda,2037,35044
KM,KM1,KM12,Mrémani,KM121,Adda,2038,35825
KM,KM1,KM12,Mrémani,KM121,Adda,2039,36560
KM,KM1,KM12,Mrémani,KM121,Adda,2040,37298
KM,KM1,KM12,Mrémani,KM121,Adda,2041,38070
KM,KM1,KM12,Mrémani,KM121,Adda,2042,38848
KM,KM1,KM12,Mrémani,KM122,Chaweni,2017,7393
KM,KM1,KM12,Mrémani,KM122,Chaweni,2018,7578
KM,KM1,KM12,Mrémani,KM122,Chaweni,2019,7771
KM,KM1,KM12,Mrémani,KM122,Chaweni,2020,7971
KM,KM1,KM12,Mrémani,KM122,Chaweni,2021,8177
KM,KM1,KM12,Mrémani,KM122,Chaweni,2022,8389
KM,KM1,KM12,Mrémani,KM122,Chaweni,2023,8603
KM,KM1,KM12,Mrémani,KM122,Chaweni,2024,8823
KM,KM1,KM12,Mrémani,KM122,Chaweni,2025,9049
KM,KM1,KM12,Mrémani,KM122,Chaweni,2026,9277
KM,KM1,KM12,Mrémani,KM122,Chaweni,2027,9509
KM,KM1,KM12,Mrémani,KM122,Chaweni,2028,9743
KM,KM1,KM12,Mrémani,KM122,Chaweni,2029,9978
KM,KM1,KM12,Mrémani,KM122,Chaweni,2030,10220
KM,KM1,KM12,Mrémani,KM122,Chaweni,2031,10462
KM,KM1,KM12,Mrémani,KM122,Chaweni,2032,10706
KM,KM1,KM12,Mrémani,KM122,Chaweni,2033,10953
KM,KM1,KM12,Mrémani,KM122,Chaweni,2034,11201
KM,KM1,KM12,Mrémani,KM122,Chaweni,2035,11453
KM,KM1,KM12,Mrémani,KM122,Chaweni,2036,11705
KM,KM1,KM12,Mrémani,KM122,Chaweni,2037,12008
KM,KM1,KM12,Mrémani,KM122,Chaweni,2038,12211
KM,KM1,KM12,Mrémani,KM122,Chaweni,2039,12467
KM,KM1,KM12,Mrémani,KM122,Chaweni,2040,12774
KM,KM1,KM12,Mrémani,KM122,Chaweni,2041,13039
KM,KM1,KM12,Mrémani,KM122,Chaweni,2042,13307
KM,KM1,KM12,Mrémani,KM123,Mramani,2017,9562
KM,KM1,KM12,Mrémani,KM123,Mramani,2018,9802
KM,KM1,KM12,Mrémani,KM123,Mramani,2019,10051
KM,KM1,KM12,Mrémani,KM123,Mramani,2020,10309
KM,KM1,KM12,Mrémani,KM123,Mramani,2021,10576
KM,KM1,KM12,Mrémani,KM123,Mramani,2022,10850
KM,KM1,KM12,Mrémani,KM123,Mramani,2023,11128
KM,KM1,KM12,Mrémani,KM123,Mramani,2024,11412
KM,KM1,KM12,Mrémani,KM123,Mramani,2025,11702
KM,KM1,KM12,Mrémani,KM123,Mramani,2026,11999
KM,KM1,KM12,Mrémani,KM123,Mramani,2027,12297
KM,KM1,KM12,Mrémani,KM123,Mramani,2028,12599
KM,KM1,KM12,Mrémani,KM123,Mramani,2029,12906
KM,KM1,KM12,Mrémani,KM123,Mramani,2030,13265
KM,KM1,KM12,Mrémani,KM123,Mramani,2031,13582
KM,KM1,KM12,Mrémani,KM123,Mramani,2032,13899
KM,KM1,KM12,Mrémani,KM123,Mramani,2033,14219
KM,KM1,KM12,Mrémani,KM123,Mramani,2034,14569
KM,KM1,KM12,Mrémani,KM123,Mramani,2035,14896
KM,KM1,KM12,Mrémani,KM123,Mramani,2036,15243
KM,KM1,KM12,Mrémani,KM123,Mramani,2037,15568
KM,KM1,KM12,Mrémani,KM123,Mramani,2038,15844
KM,KM1,KM12,Mrémani,KM123,Mramani,2039,16222
KM,KM1,KM12,Mrémani,KM123,Mramani,2040,16551
KM,KM1,KM12,Mrémani,KM123,Mramani,2041,16895
KM,KM1,KM12,Mrémani,KM123,Mramani,2042,17241
KM,KM1,KM12,Mrémani,KM124,Mrémani,2017,15806
KM,KM1,KM12,Mrémani,KM124,Mrémani,2018,16202
KM,KM1,KM12,Mrémani,KM124,Mrémani,2019,16615
KM,KM1,KM12,Mrémani,KM124,Mrémani,2020,17041
KM,KM1,KM12,Mrémani,KM124,Mrémani,2021,17482
KM,KM1,KM12,Mrémani,KM124,Mrémani,2022,17935
KM,KM1,KM12,Mrémani,KM124,Mrémani,2023,18395
KM,KM1,KM12,Mrémani,KM124,Mrémani,2024,18863
KM,KM1,KM12,Mrémani,KM124,Mrémani,2025,19345
KM,KM1,KM12,Mrémani,KM124,Mrémani,2026,19832
KM,KM1,KM12,Mrémani,KM124,Mrémani,2027,20328
KM,KM1,KM12,Mrémani,KM124,Mrémani,2028,20827
KM,KM1,KM12,Mrémani,KM124,Mrémani,2029,21334
KM,KM1,KM12,Mrémani,KM124,Mrémani,2030,21914
KM,KM1,KM12,Mrémani,KM124,Mrémani,2031,22434
KM,KM1,KM12,Mrémani,KM124,Mrémani,2032,22959
KM,KM1,KM12,Mrémani,KM124,Mrémani,2033,23487
KM,KM1,KM12,Mrémani,KM124,Mrémani,2034,24048
KM,KM1,KM12,Mrémani,KM124,Mrémani,2035,24598
KM,KM1,KM12,Mrémani,KM124,Mrémani,2036,25167
KM,KM1,KM12,Mrémani,KM124,Mrémani,2037,25737
KM,KM1,KM12,Mrémani,KM124,Mrémani,2038,26376
KM,KM1,KM12,Mrémani,KM124,Mrémani,2039,26917
KM,KM1,KM12,Mrémani,KM124,Mrémani,2040,27463
KM,KM1,KM12,Mrémani,KM124,Mrémani,2041,28031
KM,KM1,KM12,Mrémani,KM124,Mrémani,2042,28604
KM,KM1,KM12,Mrémani,KM125,Ongojou,2017,11206
KM,KM1,KM12,Mrémani,KM125,Ongojou,2018,11487
KM,KM1,KM12,Mrémani,KM125,Ongojou,2019,11780
KM,KM1,KM12,Mrémani,KM125,Ongojou,2020,12082
KM,KM1,KM12,Mrémani,KM125,Ongojou,2021,12394
KM,KM1,KM12,Mrémani,KM125,Ongojou,2022,12716
KM,KM1,KM12,Mrémani,KM125,Ongojou,2023,13042
KM,KM1,KM12,Mrémani,KM125,Ongojou,2024,13374
KM,KM1,KM12,Mrémani,KM125,Ongojou,2025,13715
KM,KM1,KM12,Mrémani,KM125,Ongojou,2026,14060
KM,KM1,KM12,Mrémani,KM125,Ongojou,2027,14411
KM,KM1,KM12,Mrémani,KM125,Ongojou,2028,14765
KM,KM1,KM12,Mrémani,KM125,Ongojou,2029,15124
KM,KM1,KM12,Mrémani,KM125,Ongojou,2030,15565
KM,KM1,KM12,Mrémani,KM125,Ongojou,2031,15936
KM,KM1,KM12,Mrémani,KM125,Ongojou,2032,16309
KM,KM1,KM12,Mrémani,KM125,Ongojou,2033,16683
KM,KM1,KM12,Mrémani,KM125,Ongojou,2034,17061
KM,KM1,KM12,Mrémani,KM125,Ongojou,2035,17443
KM,KM1,KM12,Mrémani,KM125,Ongojou,2036,17824
KM,KM1,KM12,Mrémani,KM125,Ongojou,2037,18306
KM,KM1,KM12,Mrémani,KM125,Ongojou,2038,18587
KM,KM1,KM12,Mrémani,KM125,Ongojou,2039,19071
KM,KM1,KM12,Mrémani,KM125,Ongojou,2040,19455
KM,KM1,KM12,Mrémani,KM125,Ongojou,2041,19857
KM,KM1,KM12,Mrémani,KM125,Ongojou,2042,20264
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2017,9733
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2018,9977
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2019,10230
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2020,10494
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2021,10765
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2022,11043
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2023,11326
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2024,11616
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2025,11911
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2026,12213
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2027,12517
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2028,12825
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2029,13137
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2030,13485
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2031,13807
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2032,14129
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2033,14454
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2034,14781
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2035,15114
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2036,15445
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2037,15829
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2038,16159
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2039,16494
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2040,16835
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2041,17185
KM,KM1,KM13,Mutsamudu,KM131,Bandrani Ya Chironkamba,2042,17537
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2017,7203
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2018,7384
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2019,7570
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2020,7765
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2021,7966
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2022,8173
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2023,8383
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2024,8597
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2025,8815
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2026,9039
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2027,9264
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2028,9492
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2029,9722
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2030,9979
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2031,10217
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2032,10455
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2033,10696
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2034,10938
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2035,11184
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2036,11430
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2037,11675
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2038,11922
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2039,12169
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2040,12418
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2041,12677
KM,KM1,KM13,Mutsamudu,KM132,Bandrani Ya Mtsangani,2042,12937
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2017,11955
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2018,12260
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2019,12577
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2020,12905
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2021,13243
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2022,13590
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2023,13942
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2024,14302
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2025,14669
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2026,15042
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2027,15420
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2028,15801
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2029,16187
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2030,16662
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2031,17215
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2032,17618
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2033,18022
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2034,18488
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2035,18934
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2036,19390
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2037,19692
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2038,20142
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2039,20540
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2040,20987
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2041,21416
KM,KM1,KM13,Mutsamudu,KM133,Mirontsi,2042,21850
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2017,34941
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2018,35823
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2019,36737
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2020,37684
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2021,38662
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2022,39668
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2023,40688
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2024,41730
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2025,42794
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2026,43875
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2027,44973
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2028,46080
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2029,47202
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2030,48915
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2031,50090
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2032,51451
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2033,52850
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2034,53868
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2035,55098
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2036,56333
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2037,57363
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2038,58638
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2039,59760
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2040,60957
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2041,62219
KM,KM1,KM13,Mutsamudu,KM134,Mutsamudu,2042,63431
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2017,27917
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2018,28619
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2019,29346
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2020,30101
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2021,30879
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2022,31679
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2023,32492
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2024,33322
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2025,34171
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2026,35033
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2027,35909
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2028,36791
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2029,37687
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2030,39075
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2031,40009
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2032,40946
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2033,41886
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2034,42831
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2035,43821
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2036,44778
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2037,45823
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2038,46812
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2039,47801
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2040,48791
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2041,49793
KM,KM1,KM14,Ouani,KM141,Bambao Mtrouni,2042,50804
KM,KM1,KM14,Ouani,KM142,Bazimini,2017,18468
KM,KM1,KM14,Ouani,KM142,Bazimini,2018,18932
KM,KM1,KM14,Ouani,KM142,Bazimini,2019,19413
KM,KM1,KM14,Ouani,KM142,Bazimini,2020,19911
KM,KM1,KM14,Ouani,KM142,Bazimini,2021,20426
KM,KM1,KM14,Ouani,KM142,Bazimini,2022,20955
KM,KM1,KM14,Ouani,KM142,Bazimini,2023,21493
KM,KM1,KM14,Ouani,KM142,Bazimini,2024,22042
KM,KM1,KM14,Ouani,KM142,Bazimini,2025,22603
